"","location_dest","location_origin","total","long_origin","lat_origin","long_dest","lat_dest"
"4830","St Louis MO","Oklahoma City OK",688,-97.82354556,35.4880825,-90.50830417,38.72752
"4831","St Louis MO","Wichita KS",1,-97.22113889,37.74755556,-90.50830417,38.72752
"4832","St Louis MO","Boston MA",865,-71.00517917,42.3643475,-90.50830417,38.72752
"4833","St Louis MO","Omaha NE",1033,-96.11227778,41.196,-90.50830417,38.72752
"4834","St Louis MO","Dallas TX",2722,-96.80027778,32.77333333,-90.50830417,38.72752
"4835","St Louis MO","Birmingham AL",366,-86.75354972,33.56294306,-90.50830417,38.72752
"4836","St Louis MO","Santa Ana CA",306,-117.8682225,33.67565861,-90.50830417,38.72752
"4837","Syracuse NY","Covington KY",831,-84.6621725,39.04614278,-76.10631056,43.11118694
"4838","Syracuse NY","Detroit MI",1015,-83.00986111,42.40919444,-76.10631056,43.11118694
"4839","Syracuse NY","Orlando FL",390,-81.43708333,28.28980556,-76.10631056,43.11118694
"4840","Syracuse NY","Newark NJ",993,-74.16866056,40.69249722,-76.10631056,43.11118694
"4841","Syracuse NY","Philadelphia PA",334,-75.24114083,39.87195278,-76.10631056,43.11118694
"4842","Syracuse NY","Cleveland OH",696,-81.68333333,41.5175,-76.10631056,43.11118694
"4843","Syracuse NY","Chantilly VA",653,-77.45580972,38.94453194,-76.10631056,43.11118694
"4844","Syracuse NY","New York NY",1824,-73.97208306,40.74260167,-76.10631056,43.11118694
"4845","Syracuse NY","Arlington VA",313,-77.03772222,38.85208333,-76.10631056,43.11118694
"4846","Syracuse NY","Chicago IL",2314,-87.60791167,41.85884389,-76.10631056,43.11118694
"4847","Syracuse NY","Columbus OH",1,-82.89188278,39.99798528,-76.10631056,43.11118694
"4848","Syracuse NY","Dallas-Fort Worth TX",178,-97.0372,32.89595056,-76.10631056,43.11118694
"4849","Syracuse NY","Ft. Lauderdale FL",328,-80.15275,26.07258333,-76.10631056,43.11118694
"4850","Syracuse NY","Atlanta GA",1419,-84.42694444,33.64044444,-76.10631056,43.11118694
"4851","Syracuse NY","Charlotte NC",747,-80.94312583,35.21401111,-76.10631056,43.11118694
"4852","Tallahassee FL","Miami FL",832,-80.29055556,25.79325,-84.35033333,30.39652778
"4853","Tallahassee FL","Memphis TN",1094,-90.05397694,35.20069278,-84.35033333,30.39652778
"4854","Tallahassee FL","Tampa FL",301,-82.53325,27.97547222,-84.35033333,30.39652778
"4855","Tallahassee FL","Orlando FL",219,-81.43708333,28.28980556,-84.35033333,30.39652778
"4856","Tallahassee FL","Ft. Lauderdale FL",262,-80.15275,26.07258333,-84.35033333,30.39652778
"4857","Tallahassee FL","Charlotte NC",240,-80.94312583,35.21401111,-84.35033333,30.39652778
"4858","Tallahassee FL","Atlanta GA",2484,-84.42694444,33.64044444,-84.35033333,30.39652778
"4859","Tallahassee FL","Houston TX",481,-95.55277778,30.06186111,-84.35033333,30.39652778
"4860","Tampa FL","Detroit MI",1452,-83.00986111,42.40919444,-82.53325,27.97547222
"4861","Tampa FL","Akron OH",359,-81.46693944,41.0375,-82.53325,27.97547222
"4862","Tampa FL","West Palm Beach FL",1365,-80.22148111,26.84537306,-82.53325,27.97547222
"4863","Tampa FL","Newport News VA",95,-76.4929875,37.13189556,-82.53325,27.97547222
"4864","Tampa FL","Manchester NH",742,-71.43705583,42.93451639,-82.53325,27.97547222
"4865","Tampa FL","Covington KY",1099,-84.6621725,39.04614278,-82.53325,27.97547222
"4866","Tampa FL","Arlington VA",1554,-77.03772222,38.85208333,-82.53325,27.97547222
"4867","Tampa FL","Pittsburgh PA",1089,-79.93016889,40.35440139,-82.53325,27.97547222
"4868","Tampa FL","New York NY",4854,-73.97208306,40.74260167,-82.53325,27.97547222
"4869","Tampa FL","New Orleans LA",1097,-90.08166667,29.95194444,-82.53325,27.97547222
"4870","Tampa FL","Philadelphia PA",3390,-75.24114083,39.87195278,-82.53325,27.97547222
"4871","Tampa FL","Las Vegas NV",1175,-115.1327708,35.97636444,-82.53325,27.97547222
"4872","Tampa FL","Dayton OH",204,-84.219375,39.90237583,-82.53325,27.97547222
"4873","Tampa FL","Nashville TN",1720,-86.67818222,36.12447667,-82.53325,27.97547222
"4874","Tampa FL","Rochester NY",366,-77.67238389,43.11886611,-82.53325,27.97547222
"4875","Tampa FL","Minneapolis MN",1005,-93.21138889,45.145,-82.53325,27.97547222
"4876","Tampa FL","Newark NJ",2838,-74.16866056,40.69249722,-82.53325,27.97547222
"4877","Tampa FL","San Juan PR",366,-66.09883333,18.45675,-82.53325,27.97547222
"4878","Tampa FL","Birmingham AL",1071,-86.75354972,33.56294306,-82.53325,27.97547222
"4879","Tampa FL","St Louis MO",1088,-90.50830417,38.72752,-82.53325,27.97547222
"4880","Tampa FL","Pensacola FL",135,-87.18744444,30.47330556,-82.53325,27.97547222
"4881","Tampa FL","Los Angeles CA",516,-118.4080744,33.94253611,-82.53325,27.97547222
"4882","Tampa FL","Cleveland OH",874,-81.68333333,41.5175,-82.53325,27.97547222
"4883","Tampa FL","Miami FL",1829,-80.29055556,25.79325,-82.53325,27.97547222
"4884","Tampa FL","Windsor Locks CT",1276,-72.68322833,41.93887417,-82.53325,27.97547222
"4885","Tampa FL","Houston TX",3359,-95.55277778,30.06186111,-82.53325,27.97547222
"4886","Tampa FL","Norfolk VA",366,-76.32066389,36.66561833,-82.53325,27.97547222
"4887","Tampa FL","Albany NY",391,-73.80297861,42.74811944,-82.53325,27.97547222
"4888","Tampa FL","Milwaukee WI",178,-87.89658333,42.94722222,-82.53325,27.97547222
"4889","Tampa FL","Phoenix AZ",1022,-112.0825614,33.68831667,-82.53325,27.97547222
"4890","Tampa FL","Boston MA",1785,-71.00517917,42.3643475,-82.53325,27.97547222
"4891","Tampa FL","San Antonio TX",365,-98.46977778,29.53369444,-82.53325,27.97547222
"4892","Tampa FL","Orlando FL",1,-81.43708333,28.28980556,-82.53325,27.97547222
"4893","Tampa FL","Buffalo NY",729,-78.71658528,42.86200306,-82.53325,27.97547222
"4894","Tampa FL","Tallahassee FL",301,-84.35033333,30.39652778,-82.53325,27.97547222
"4895","Tampa FL","White Plains NY",60,-73.70757444,41.06695778,-82.53325,27.97547222
"4896","Tampa FL","Chicago IL",4674,-87.60791167,41.85884389,-82.53325,27.97547222
"4897","Tampa FL","Memphis TN",861,-90.05397694,35.20069278,-82.53325,27.97547222
"4898","Tampa FL","Ft. Lauderdale FL",3036,-80.15275,26.07258333,-82.53325,27.97547222
"4899","Tampa FL","Chantilly VA",1746,-77.45580972,38.94453194,-82.53325,27.97547222
"4900","Tampa FL","Charlotte NC",2811,-80.94312583,35.21401111,-82.53325,27.97547222
"4901","Tampa FL","Austin TX",367,-97.66987194,30.19453278,-82.53325,27.97547222
"4902","Tampa FL","Raleigh NC",1057,-78.78747222,35.87763889,-82.53325,27.97547222
"4903","Tampa FL","Atlanta GA",7311,-84.42694444,33.64044444,-82.53325,27.97547222
"4904","Tampa FL","Denver CO",1682,-104.8492942,39.57012833,-82.53325,27.97547222
"4905","Tampa FL","Flint MI",200,-83.74345639,42.96550333,-82.53325,27.97547222
"4906","Tampa FL","Louisville KY",489,-85.66372222,38.228,-82.53325,27.97547222
"4907","Tampa FL","Sarasota FL",2,-82.55411111,27.39533333,-82.53325,27.97547222
"4908","Tampa FL","Albuquerque NM",366,-106.6091944,35.04022222,-82.53325,27.97547222
"4909","Tampa FL","Baltimore MD",3388,-76.66819833,39.17540167,-82.53325,27.97547222
"4910","Tampa FL","Providence RI",981,-71.42822111,41.72399917,-82.53325,27.97547222
"4911","Tampa FL","Kansas City MO",695,-94.71390556,39.29760528,-82.53325,27.97547222
"4912","Tampa FL","Islip NY",1080,-73.10021194,40.7952425,-82.53325,27.97547222
"4913","Tampa FL","Dallas-Fort Worth TX",2803,-97.0372,32.89595056,-82.53325,27.97547222
"4914","Tampa FL","Newburgh NY",235,-74.10483833,41.50409361,-82.53325,27.97547222
"4915","Tampa FL","Indianapolis IN",1587,-86.29438056,39.83070944,-82.53325,27.97547222
"4916","Tampa FL","Columbus OH",972,-82.89188278,39.99798528,-82.53325,27.97547222
"4917","Tampa FL","Jacksonville FL",1017,-81.80594722,30.27778889,-82.53325,27.97547222
"4918","Tampa FL","Gulfport-Biloxi MS",366,-89.07009278,30.40728028,-82.53325,27.97547222
"4919","Tampa FL","Salt Lake City UT",329,-111.9777731,40.78838778,-82.53325,27.97547222
"4920","Telluride CO","Phoenix AZ",194,-112.0825614,33.68831667,-107.90848,37.95375861
"4921","Texarkana AR","Dallas-Fort Worth TX",1247,-97.0372,32.89595056,-93.99102,33.45370806
"4922","Toledo OH","Chicago IL",1337,-87.60791167,41.85884389,-83.48226139,41.56487194
"4923","Toledo OH","Covington KY",20,-84.6621725,39.04614278,-83.48226139,41.56487194
"4924","Toledo OH","Atlanta GA",119,-84.42694444,33.64044444,-83.48226139,41.56487194
"4925","Traverse City MI","Detroit MI",1209,-83.00986111,42.40919444,-85.582235,44.74144472
"4926","Traverse City MI","Denver CO",88,-104.8492942,39.57012833,-85.582235,44.74144472
"4927","Traverse City MI","Covington KY",129,-84.6621725,39.04614278,-85.582235,44.74144472
"4928","Traverse City MI","Chicago IL",2435,-87.60791167,41.85884389,-85.582235,44.74144472
"4929","Traverse City MI","New York NY",50,-73.97208306,40.74260167,-85.582235,44.74144472
"4930","Traverse City MI","Minneapolis MN",346,-93.21138889,45.145,-85.582235,44.74144472
"4931","Traverse City MI","Fort Wayne IN",1,-85.19514639,40.97846583,-85.582235,44.74144472
"4932","Tucson AZ","Spokane WA",152,-117.5338425,47.61985556,-111.1728611,32.14308333
"4933","Tucson AZ","Chicago IL",1592,-87.60791167,41.85884389,-111.1728611,32.14308333
"4934","Tucson AZ","San Diego CA",1413,-117.1395664,32.81573306,-111.1728611,32.14308333
"4935","Tucson AZ","Las Vegas NV",2018,-115.1327708,35.97636444,-111.1728611,32.14308333
"4936","Tucson AZ","Phoenix AZ",3684,-112.0825614,33.68831667,-111.1728611,32.14308333
"4937","Tucson AZ","New York NY",132,-73.97208306,40.74260167,-111.1728611,32.14308333
"4938","Tucson AZ","Newark NJ",186,-74.16866056,40.69249722,-111.1728611,32.14308333
"4939","Tucson AZ","Huntsville AL",1,-86.77310944,34.6404475,-111.1728611,32.14308333
"4940","Tucson AZ","Burbank CA",1,-118.3584969,34.20061917,-111.1728611,32.14308333
"4941","Tucson AZ","Oakland CA",307,-122.2207167,37.72129083,-111.1728611,32.14308333
"4942","Tucson AZ","Seattle WA",443,-122.3019561,47.52998917,-111.1728611,32.14308333
"4943","Tucson AZ","Reno NV",222,-119.8754169,39.66738111,-111.1728611,32.14308333
"4944","Tucson AZ","San Antonio TX",240,-98.46977778,29.53369444,-111.1728611,32.14308333
"4945","Tucson AZ","Charlotte NC",208,-80.94312583,35.21401111,-111.1728611,32.14308333
"4946","Tucson AZ","Atlanta GA",668,-84.42694444,33.64044444,-111.1728611,32.14308333
"4947","Tucson AZ","Houston TX",1670,-95.55277778,30.06186111,-111.1728611,32.14308333
"4948","Tucson AZ","Salt Lake City UT",1485,-111.9777731,40.78838778,-111.1728611,32.14308333
"4949","Tucson AZ","Milwaukee WI",2,-87.89658333,42.94722222,-111.1728611,32.14308333
"4950","Tucson AZ","Chantilly VA",112,-77.45580972,38.94453194,-111.1728611,32.14308333
"4951","Tucson AZ","San Francisco CA",365,-122.3748433,37.61900194,-111.1728611,32.14308333
"4952","Tucson AZ","Minneapolis MN",439,-93.21138889,45.145,-111.1728611,32.14308333
"4953","Tucson AZ","Austin TX",228,-97.66987194,30.19453278,-111.1728611,32.14308333
"4954","Tucson AZ","Los Angeles CA",4141,-118.4080744,33.94253611,-111.1728611,32.14308333
"4955","Tucson AZ","Dallas-Fort Worth TX",2677,-97.0372,32.89595056,-111.1728611,32.14308333
"4956","Tucson AZ","Ontario CA",474,-117.6011944,34.056,-111.1728611,32.14308333
"4957","Tucson AZ","Albuquerque NM",719,-106.6091944,35.04022222,-111.1728611,32.14308333
"4958","Tucson AZ","Sacramento CA",467,-121.2975908,38.55389694,-111.1728611,32.14308333
"4959","Tucson AZ","Denver CO",2089,-104.8492942,39.57012833,-111.1728611,32.14308333
"4960","Tucson AZ","Kansas City MO",233,-94.71390556,39.29760528,-111.1728611,32.14308333
"4961","Tucson AZ","Omaha NE",221,-96.11227778,41.196,-111.1728611,32.14308333
"4962","Tucson AZ","El Paso TX",89,-106.3778056,31.80666667,-111.1728611,32.14308333
"4963","Tulsa OK","Minneapolis MN",717,-93.21138889,45.145,-95.984635,36.0396275
"4964","Tulsa OK","Las Vegas NV",390,-115.1327708,35.97636444,-95.984635,36.0396275
"4965","Tulsa OK","Oklahoma City OK",1,-97.82354556,35.4880825,-95.984635,36.0396275
"4966","Tulsa OK","Cleveland OH",10,-81.68333333,41.5175,-95.984635,36.0396275
"4967","Tulsa OK","Newark NJ",343,-74.16866056,40.69249722,-95.984635,36.0396275
"4968","Tulsa OK","Los Angeles CA",73,-118.4080744,33.94253611,-95.984635,36.0396275
"4969","Tulsa OK","Salt Lake City UT",602,-111.9777731,40.78838778,-95.984635,36.0396275
